Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5654741,Signaling by FGFR3,152,376,0.03107438,0.999999999,0.999999999,118,129,0.013308573,48887,Homo sapiens,KLB;AHCYL1;IRS1;ITGA2B;IL5RA;IRS2;FGF1;FGF2;PVR;PSMD8;FGF7;FGF8;PPP2R1B;PSMD5;AKT2;PSMD1;PDK1;PDGFRA;PRKCE;PRKCA;FRS2;FRS3;EREG;ADCY9;TEP1;PRKAR1A;PSME4;AKAP9;TLN1;UBA52;VCL;EIF2C4;EIF2C3;SHC3;PDE1B;SHC1;PSMD13;CUL3;MAPKAP1;PDGFB;ITPR1;PDGFA;ITPR2;PIK3R3;PIK3R2;RASAL2;PHB;FOXO3;CSF2RA;FOXO1;RASGRP3;GRIN2A;CD19;THEM4;PIP5K1B;PSMF1;SPTBN1;KL;INSR;SHFM1;GRIN2C;PTK2;NR4A1;MOV10;PPP5C;CD28;NF1;MDM2;GRB2;CALM3;CALM1;EIF2C1;FGFR2;MAP3K11;FGFR1;RET;GSK3B;CDKN1A;RASGRF2;ITGB3;RASGRF1;PIK3CD;ARRB1;ARRB2;DUSP16;CASP9;SPRED1;DUSP10;RASGEF1A;MLST8;JAK3;SPTAN1;JAK1;VWF;KSR1;PDPK1;DUSP1;PPP2R5B;GAB1;GFRA1;NRG1;PPP2R5C;KSR2;NRG2;IL17RD;DUSP8;DUSP6;DUSP7;CNKSR2;CREB1;PIK3CA;PSMA2;KIT;RAPGEF2;CAMK2B;CAMK2A;ADCY3;ADCY2;ADCY1;CBL;ADCY6;INS;NRAS;PSMB2;ERBB3;ADRBK1;MKNK1;MAPK1;RICTOR;NCAM1;CSK;CAMK2G;MAPK3;GALNT3;TPK1;GRIN1;TNRC6C;PSMC5;PSMC6;KBTBD6;CAMK4;IL2RB;TEK;KBTBD7;TNRC6A;TNRC6B,,R-HSA-199425;R-HSA-5654623;R-HSA-177931;R-HSA-199443;R-HSA-5658438;R-HSA-1295622;R-HSA-5658435;R-HSA-1295621;R-HSA-6811504;R-HSA-5654646;R-HSA-2317314;R-HSA-5654647;R-HSA-5658231;R-HSA-199456;R-HSA-8851619;R-HSA-2219524;R-HSA-5654643;R-HSA-5675376;R-HSA-5654640;R-HSA-5654641;R-HSA-111913;R-HSA-5674366;R-HSA-111915;R-HSA-1676082;R-HSA-111916;R-HSA-111919;R-HSA-5654631;R-HSA-5654628;R-HSA-111925;R-HSA-111924;R-HSA-190263;R-HSA-6811472;R-HSA-5654625;R-HSA-190261;R-HSA-2317332;R-HSA-111930;R-HSA-5675373;R-HSA-5654637;R-HSA-5654634;R-HSA-5654633;R-HSA-5672980;R-HSA-5672978;R-HSA-5672966;R-HSA-111955;R-HSA-5672965;R-HSA-111956;R-HSA-5674496;R-HSA-5672961;R-HSA-6811454;R-HSA-5672972;R-HSA-5672973;R-HSA-111966;R-HSA-5672969;R-HSA-111970;R-HSA-5658430;R-HSA-5658424;R-HSA-5674022;R-HSA-5654565;R-HSA-5674018;R-HSA-5674019;R-HSA-198270;R-HSA-199299;R-HSA-199298;R-HSA-2318752;R-HSA-5654224;R-HSA-5675206;R-HSA-934559;R-HSA-5654222;R-HSA-198298;R-HSA-112282;R-HSA-5654730;R-HSA-199839;R-HSA-5672950;R-HSA-5672948;R-HSA-5672958;R-HSA-198314;R-HSA-5672957;R-HSA-5672954;R-HSA-2316429;R-HSA-2316434;R-HSA-190385;R-HSA-199863;R-HSA-190388;R-HSA-5654679;R-HSA-934604;R-HSA-8857925;R-HSA-5674132;R-HSA-198599;R-HSA-5674130;R-HSA-5674387;R-HSA-5654416;R-HSA-5674385;R-HSA-198347;R-HSA-200143;R-HSA-5675417;R-HSA-198611;R-HSA-169683;R-HSA-74448;R-HSA-169680;R-HSA-5654148;R-HSA-198609;R-HSA-2321904;R-HSA-5674373;R-HSA-198613;R-HSA-5654413;R-HSA-5654408;R-HSA-198621;R-HSA-5654409;R-HSA-198371;R-HSA-5654709;R-HSA-5654705;R-HSA-5675198;R-HSA-1549564;R-HSA-5675194;R-HSA-1295613;R-HSA-5675431;R-HSA-198640;R-HSA-5675433
R-HSA-5654736,Signaling by FGFR1,153,378,0.031239669,0.999999999,0.999999999,123,134,0.013824409,48887,Homo sapiens,KLB;AHCYL1;IRS1;ITGA2B;IL5RA;IRS2;FGF1;FGF2;PVR;PSMD8;FGF7;FGF8;PPP2R1B;PSMD5;AKT2;PSMD1;PDK1;PDGFRA;PRKCE;PRKCA;FRS2;FRS3;EREG;ADCY9;TEP1;PRKAR1A;PSME4;AKAP9;TLN1;UBA52;VCL;EIF2C4;EIF2C3;SHC3;PDE1B;SHC1;PSMD13;CUL3;MAPKAP1;PDGFB;ITPR1;PDGFA;ITPR2;PIK3R3;PIK3R2;RASAL2;PHB;FOXO3;CSF2RA;FOXO1;RASGRP3;GRIN2A;FLRT2;FLRT3;CD19;THEM4;PIP5K1B;PSMF1;SPTBN1;KL;INSR;SHFM1;GRIN2C;PTK2;NR4A1;MOV10;PPP5C;CD28;NF1;MDM2;GRB2;CALM3;CALM1;EIF2C1;FGFR2;MAP3K11;FGFR1;RET;GSK3B;CDKN1A;RASGRF2;ITGB3;RASGRF1;PIK3CD;ARRB1;ARRB2;DUSP16;CASP9;SPRED1;DUSP10;RASGEF1A;MLST8;JAK3;SPTAN1;JAK1;VWF;KSR1;PDPK1;DUSP1;PPP2R5B;GAB1;GFRA1;NRG1;PPP2R5C;KSR2;NRG2;IL17RD;DUSP8;DUSP6;DUSP7;CNKSR2;CREB1;PIK3CA;PSMA2;KIT;RAPGEF2;CAMK2B;CAMK2A;ADCY3;ADCY2;ADCY1;CBL;ADCY6;INS;NRAS;PSMB2;ERBB3;ADRBK1;MKNK1;MAPK1;RICTOR;NCAM1;CSK;CAMK2G;MAPK3;TPK1;GRIN1;TNRC6C;PSMC5;PSMC6;KBTBD6;CAMK4;IL2RB;TEK;KBTBD7;TNRC6A;TNRC6B,,R-HSA-199425;R-HSA-177931;R-HSA-199443;R-HSA-5658438;R-HSA-5654596;R-HSA-5654597;R-HSA-5654594;R-HSA-1295622;R-HSA-5658435;R-HSA-1295621;R-HSA-5654592;R-HSA-6811504;R-HSA-5654600;R-HSA-2317314;R-HSA-5658231;R-HSA-199456;R-HSA-2219524;R-HSA-5675376;R-HSA-190245;R-HSA-111913;R-HSA-5674366;R-HSA-111915;R-HSA-1676082;R-HSA-111916;R-HSA-5654392;R-HSA-111919;R-HSA-190256;R-HSA-111925;R-HSA-111924;R-HSA-6811472;R-HSA-2317332;R-HSA-111930;R-HSA-5675373;R-HSA-190268;R-HSA-5672980;R-HSA-5672978;R-HSA-5672966;R-HSA-111955;R-HSA-5672965;R-HSA-191062;R-HSA-111956;R-HSA-5656064;R-HSA-5674496;R-HSA-5672961;R-HSA-6811454;R-HSA-5672972;R-HSA-5672973;R-HSA-111966;R-HSA-5672969;R-HSA-5654582;R-HSA-111970;R-HSA-5654578;R-HSA-5658430;R-HSA-5654591;R-HSA-5654586;R-HSA-5654587;R-HSA-5658424;R-HSA-5654584;R-HSA-5674022;R-HSA-5674018;R-HSA-5674019;R-HSA-5654560;R-HSA-5654575;R-HSA-5654573;R-HSA-5654571;R-HSA-198270;R-HSA-5654569;R-HSA-199299;R-HSA-199298;R-HSA-2318752;R-HSA-5675206;R-HSA-934559;R-HSA-198298;R-HSA-112282;R-HSA-199839;R-HSA-5672950;R-HSA-5672948;R-HSA-5654514;R-HSA-5672958;R-HSA-198314;R-HSA-5672957;R-HSA-5672954;R-HSA-2316429;R-HSA-2316434;R-HSA-199863;R-HSA-5654510;R-HSA-5654511;R-HSA-5654167;R-HSA-934604;R-HSA-8857925;R-HSA-5674132;R-HSA-5654165;R-HSA-198599;R-HSA-5674130;R-HSA-5674387;R-HSA-5654672;R-HSA-5654673;R-HSA-5674385;R-HSA-198347;R-HSA-200143;R-HSA-5675417;R-HSA-198611;R-HSA-169683;R-HSA-74448;R-HSA-169680;R-HSA-198609;R-HSA-2321904;R-HSA-5654149;R-HSA-5674373;R-HSA-198613;R-HSA-190427;R-HSA-198621;R-HSA-190429;R-HSA-198371;R-HSA-5675198;R-HSA-1549564;R-HSA-5675194;R-HSA-1295613;R-HSA-5675431;R-HSA-5654692;R-HSA-198640;R-HSA-5654690;R-HSA-5675433
R-HSA-549132,Organic cation/anion/zwitterion transport,5,50,0.004132231,0.999999999,0.999999999,6,12,0.001238007,48887,Homo sapiens,SLC22A3;SLC22A5;SLC22A7;SLC22A11,,R-HSA-549304;R-HSA-549241;R-HSA-561072;R-HSA-561041;R-HSA-549297;R-HSA-561059
R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),5,50,0.004132231,0.999999999,0.999999999,5,19,0.001960177,48887,Homo sapiens,ABCC1;CYP4F3;CYP4A11;CYP4A22;PTGR1,,R-HSA-2161792;R-HSA-2161745;R-HSA-266070;R-HSA-211873;R-HSA-2161567
R-HSA-189445,Metabolism of porphyrins,6,54,0.00446281,0.999999999,0.999999999,7,21,0.002166512,48887,Homo sapiens,FECH;UGT1A1;UROD;HMBS;CPOX;UGT1A6,,R-HSA-189425;R-HSA-190182;R-HSA-159194;R-HSA-159179;R-HSA-189465;R-HSA-189406;R-HSA-189421
R-HSA-70614,Amino acid synthesis and interconversion (transamination),11,70,0.005785124,0.999999999,0.999999999,11,28,0.002888683,48887,Homo sapiens,FOLH1;PYCRL;GOT1;PSAT1;FOLH1B;GADL1;CCBL1;PYCR1;GLUL;PSPH,,R-HSA-5693783;R-HSA-70592;R-HSA-977324;R-HSA-6783939;R-HSA-70581;R-HSA-6783955;R-HSA-70664;R-HSA-6787757;R-HSA-977333;R-HSA-893616;R-HSA-70606
R-HSA-211976,Endogenous sterols,10,67,0.00553719,0.999999999,0.999999999,14,19,0.001960177,48887,Homo sapiens,PTGIS;RXRA;CYP21A2;CYP11B2;CYP11B1;FDX1;CYP51A1;CYP46A1;CYP7B1;CYP19A1,,R-HSA-194017;R-HSA-192065;R-HSA-193060;R-HSA-193995;R-HSA-193964;R-HSA-193997;R-HSA-193965;R-HSA-193101;R-HSA-193709;R-HSA-192051;R-HSA-194678;R-HSA-193845;R-HSA-192061;R-HSA-192157
R-HSA-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,17,87,0.007190083,0.999999999,0.999999999,13,29,0.00299185,48887,Homo sapiens,PDHA1;GLO1;BRP44;LDHA;PDPR;RXRA;PDP2;PDK4;OGDH;PDK3;L2HGDH;HAGH;SLC16A3;PDK1;PPARD,,R-HSA-5694071;R-HSA-71397;R-HSA-71401;R-HSA-71849;R-HSA-203946;R-HSA-204169;R-HSA-373867;R-HSA-70510;R-HSA-6783221;R-HSA-372342;R-HSA-6807826;R-HSA-373875;R-HSA-880050
R-HSA-72764,Eukaryotic Translation Termination,25,108,0.00892562,0.999999999,0.999999999,3,5,5.16E-04,48887,Homo sapiens,RPS9;RPL23;UBE2E1;RPL36A;RPL13A;RPL35A;RPL8;RPL9;RPL6;RPS4X;RPS15A;RPL27A;RPS3;RPL13;RPLP2;RPS20;RPL22L1;RPL38;RPL15;UBA52;RPL28;RPS24;RPS23,,R-HSA-141671;R-HSA-141691;R-HSA-141673
R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),7,58,0.004793388,0.999999999,0.999999999,9,32,0.003301351,48887,Homo sapiens,CBR1;PTGIS;FAM213B;PTGES3;PTGR1;PTGES;PTGS1,,R-HSA-140355;R-HSA-76496;R-HSA-2161651;R-HSA-2314678;R-HSA-140359;R-HSA-265295;R-HSA-2161612;R-HSA-2161660;R-HSA-2161692
R-HSA-69481,G2/M Checkpoints,44,154,0.012727273,0.999999999,0.999999999,20,24,0.002476014,48887,Homo sapiens,CDS1;PSMD13;MCM8;HIST1H2BI;RNF8;BRCA1;BRCC3;PSMD8;BABAM1;ORC5;ORC4;BRIP1;ORC6;PSMB2;PSMD5;CHEK1;PSMD1;PSMF1;WHSC1;CLSPN;GTSE1;YWHAG;SHFM1;H2AFX;TOP3A;HUS1;WEE1;PSMC5;PSMC6;PSMA2;PSME4;FAM175A;CDK1;UBE2N;MCM4;HIST1H2BE;RAD1;ATM;HIST1H2BB;UBA52;TP53;RAD9A,,R-HSA-5683735;R-HSA-69891;R-HSA-6799332;R-HSA-75010;R-HSA-8852354;R-HSA-69604;R-HSA-170055;R-HSA-5683792;R-HSA-176298;R-HSA-5683774;R-HSA-75016;R-HSA-6799246;R-HSA-176264;R-HSA-75022;R-HSA-170070;R-HSA-75028;R-HSA-176116;R-HSA-8852337;R-HSA-8852351;R-HSA-176318
R-HSA-72172,mRNA Splicing,60,190,0.015702479,1,1,14,14,0.001444341,48887,Homo sapiens,ISY1;PDCD7;HNRNPU;CASC3;CWC27;ELAVL1;RAB43;PTBP1;SART1;HEPH;SNRPD1;PAPOLA;SNRPD3;TXNL4A;NCBP1;NCBP2;PRPF40A;CDC40;GCFC2;PRPF4;NHP2L1;SYF2;SRSF2;SRSF3;PPIE;SNRNP25;SNRNP200;SF1;SF3B3;RBM8A;FBLIM1;U2AF1;U2AF1L4;POLR2A;POLR2C;TRA2B;ZMAT5;PCBP2;POLR2E;SNRPB2;POLR2H;SRSF10;SRSF11;CPSF4;SF3A1;PPIL1;HNRNPA3;GPKOW;FUS;CDC5L;LSM4;U2SURP;NUDT21;SNRNP40;PHF5A;HNRNPF;RNPS1;SNRNP48;RBMX,,R-HSA-72160;R-HSA-72130;R-HSA-75079;R-HSA-72231;R-HSA-75081;R-HSA-75080;R-HSA-72107;R-HSA-72139;R-HSA-75083;R-HSA-75082;R-HSA-72143;R-HSA-156661;R-HSA-72124;R-HSA-72127
R-HSA-69620,Cell Cycle Checkpoints,59,188,0.01553719,1,1,51,58,0.0059837,48887,Homo sapiens,CDKN1A;MCM8;BRCA1;BABAM1;PSMD8;PSMD5;CHEK1;CDC27;PSMD1;WHSC1;GTSE1;YWHAG;ZNF385A;APC2;ANAPC7;H2AFX;TOP3A;UBE2E1;HUS1;CCNA2;CCNA1;PSMA2;PSME4;MCM4;HIST1H2BE;HIST1H2BB;TP53;UBA52;MAD1L1;CDS1;ANAPC16;PSMD13;HIST1H2BI;RNF8;BRCC3;ORC5;ORC4;BRIP1;ORC6;PSMB2;BUB3;PSMF1;CLSPN;SHFM1;WEE1;PSMC5;PSMC6;FAM175A;UBE2N;MDM2;CDK1;RAD1;ATM;MDM4;RAD9A,,R-HSA-69889;R-HSA-349444;R-HSA-69891;R-HSA-6799332;R-HSA-75010;R-HSA-8852354;R-HSA-5683792;R-HSA-75016;R-HSA-349455;R-HSA-176264;R-HSA-264458;R-HSA-75022;R-HSA-6804724;R-HSA-75028;R-HSA-187934;R-HSA-176298;R-HSA-6803403;R-HSA-6793685;R-HSA-69685;R-HSA-6803411;R-HSA-69562;R-HSA-6804955;R-HSA-176318;R-HSA-6803801;R-HSA-5683735;R-HSA-170055;R-HSA-170070;R-HSA-6803388;R-HSA-69598;R-HSA-6803719;R-HSA-5633460;R-HSA-69600;R-HSA-6804741;R-HSA-141409;R-HSA-69604;R-HSA-6804879;R-HSA-5683774;R-HSA-6799246;R-HSA-69608;R-HSA-141422;R-HSA-141423;R-HSA-141431;R-HSA-176116;R-HSA-8852337;R-HSA-349426;R-HSA-264435;R-HSA-264444;R-HSA-8852351;R-HSA-141439;R-HSA-5693609;R-HSA-141437
R-HSA-192823,Viral mRNA Translation,27,114,0.009421488,1,1,2,2,2.06E-04,48887,Homo sapiens,RPL36A;RPL8;RPL9;RPL6;RPS4X;RPS15A;RPS3;RPL13;RPLP2;RPL38;RPL15;RPS9;RPL23;UBE2E1;RPL35A;RPL13A;DNAJC3;RPL27A;RPS20;RPL22L1;GRSF1;UBA52;RPL28;RPS24;RPS23,,R-HSA-192704;R-HSA-192841
R-HSA-5654738,Signaling by FGFR2,165,405,0.033471074,1,1,122,132,0.013618075,48887,Homo sapiens,KLB;AHCYL1;IRS1;ITGA2B;IL5RA;IRS2;FGF1;FGF2;PVR;PSMD8;FGF7;FGF8;PPP2R1B;PSMD5;AKT2;PSMD1;PDK1;PDGFRA;RBFOX2;PRKCE;PRKCA;FRS2;FRS3;EREG;ADCY9;TEP1;PRKAR1A;PSME4;AKAP9;TLN1;UBA52;VCL;EIF2C4;EIF2C3;SHC3;PDE1B;SHC1;PSMD13;CUL3;MAPKAP1;PDGFB;ITPR1;PDGFA;ITPR2;PIK3R3;PIK3R2;RASAL2;PHB;FOXO3;CSF2RA;FOXO1;RASGRP3;GRIN2A;CD19;THEM4;PIP5K1B;PSMF1;SPTBN1;KL;FUS;INSR;SHFM1;GRIN2C;PTK2;NR4A1;MOV10;PPP5C;HNRNPF;CD28;NF1;MDM2;GRB2;CALM3;CALM1;EIF2C1;FGFR2;MAP3K11;FGFR1;RET;GSK3B;CDKN1A;RASGRF2;ITGB3;RASGRF1;PIK3CD;ARRB1;ARRB2;DUSP16;CASP9;PTBP1;SPRED1;DUSP10;RASGEF1A;HEPH;MLST8;FGFBP3;JAK3;SPTAN1;JAK1;FGFBP2;VWF;NCBP1;KSR1;PDPK1;NCBP2;DUSP1;PPP2R5B;GAB1;GFRA1;NRG1;PPP2R5C;KSR2;NRG2;IL17RD;DUSP8;DUSP6;DUSP7;CNKSR2;CREB1;PIK3CA;ESRP2;PSMA2;KIT;RAPGEF2;CAMK2B;CAMK2A;ADCY3;ADCY2;ADCY1;CBL;ADCY6;INS;NRAS;PSMB2;ERBB3;POLR2A;ADRBK1;MKNK1;POLR2C;POLR2E;MAPK1;RICTOR;NCAM1;CSK;POLR2H;CAMK2G;MAPK3;HNRNPA3;TPK1;GRIN1;TNRC6C;PSMC5;PSMC6;KBTBD6;CAMK4;IL2RB;TEK;KBTBD7;TNRC6A;TNRC6B,,R-HSA-5654614;R-HSA-5654615;R-HSA-5654612;R-HSA-199425;R-HSA-5654608;R-HSA-5654622;R-HSA-177931;R-HSA-5654620;R-HSA-5654618;R-HSA-199443;R-HSA-5658438;R-HSA-1295622;R-HSA-5658435;R-HSA-1295621;R-HSA-6811504;R-HSA-6803838;R-HSA-5654607;R-HSA-6803836;R-HSA-5654605;R-HSA-5654603;R-HSA-6803527;R-HSA-2317314;R-HSA-5658231;R-HSA-199456;R-HSA-6803523;R-HSA-2219524;R-HSA-5675376;R-HSA-111913;R-HSA-5674366;R-HSA-5654399;R-HSA-111915;R-HSA-1676082;R-HSA-5654397;R-HSA-111916;R-HSA-111919;R-HSA-190258;R-HSA-111925;R-HSA-111924;R-HSA-190260;R-HSA-6811472;R-HSA-2317332;R-HSA-111930;R-HSA-5675373;R-HSA-5672980;R-HSA-5672978;R-HSA-5656070;R-HSA-5672966;R-HSA-111955;R-HSA-5672965;R-HSA-111956;R-HSA-5674496;R-HSA-5672961;R-HSA-6811454;R-HSA-5672972;R-HSA-5672973;R-HSA-111966;R-HSA-5672969;R-HSA-111970;R-HSA-5658430;R-HSA-5658424;R-HSA-5674022;R-HSA-5654562;R-HSA-5674018;R-HSA-5674019;R-HSA-198270;R-HSA-199299;R-HSA-199298;R-HSA-2318752;R-HSA-5675206;R-HSA-934559;R-HSA-198298;R-HSA-112282;R-HSA-199839;R-HSA-5654729;R-HSA-5672950;R-HSA-5672948;R-HSA-5672958;R-HSA-198314;R-HSA-5672957;R-HSA-5672954;R-HSA-2316429;R-HSA-2316434;R-HSA-199863;R-HSA-934604;R-HSA-8857925;R-HSA-5674132;R-HSA-5654677;R-HSA-198599;R-HSA-5674130;R-HSA-5674387;R-HSA-5674385;R-HSA-198347;R-HSA-190408;R-HSA-200143;R-HSA-5675417;R-HSA-190413;R-HSA-5654406;R-HSA-198611;R-HSA-169683;R-HSA-74448;R-HSA-5654407;R-HSA-169680;R-HSA-5654404;R-HSA-198609;R-HSA-2321904;R-HSA-5674373;R-HSA-5654402;R-HSA-5654147;R-HSA-198613;R-HSA-5654159;R-HSA-5654157;R-HSA-198621;R-HSA-198371;R-HSA-5675198;R-HSA-1549564;R-HSA-5675194;R-HSA-1295613;R-HSA-5675431;R-HSA-198640;R-HSA-5654701;R-HSA-5675433;R-HSA-5654697
R-HSA-74752,Signaling by Insulin receptor,134,344,0.028429752,1,1,91,99,0.010213556,48887,Homo sapiens,KLB;IRS1;ITGA2B;IL5RA;IRS2;FGF1;FGF2;PVR;PSMD8;FGF7;FGF8;PPP2R1B;PSMD5;AKT2;PSMD1;PDK1;PDGFRA;ATP6V1G1;ATP6V1G2;TSC1;FRS2;FRS3;EREG;PSME4;AKAP9;RRAGD;TLN1;ATP6V0D2;UBA52;VCL;ATP6V1A;SHC3;SHC1;PSMD13;CUL3;PDGFB;PDGFA;PIK3R2;RASAL2;PHB;CSF2RA;RASGRP3;HBXIP;GRIN2A;THEM4;ATP6V1H;PSMF1;SPTBN1;ATP6V1C1;ATP6V1C2;KL;INSR;SHFM1;GRIN2C;PTK2;PPP5C;NF1;GRB2;CALM3;CALM1;EIF4G2;FGFR2;MAP3K11;FGFR1;RET;RASGRF2;ITGB3;PDE3B;RASGRF1;PRKAG1;PRKAG2;ARRB1;ARRB2;DUSP16;RPTOR;SPRED1;EEF2K;DUSP10;RASGEF1A;MLST8;JAK3;SPTAN1;JAK1;ATP6V0B;VWF;KSR1;PDPK1;DUSP1;PPP2R5B;GAB1;GFRA1;NRG1;PPP2R5C;KSR2;NRG2;IL17RD;DUSP8;DUSP6;DUSP7;CNKSR2;PPM1A;PIK3CA;PSMA2;KIT;TLR9;ATP6V1B2;RAPGEF2;PIK3C3;CAMK2B;PRKAA2;CAMK2A;INS;NRAS;PSMB2;ERBB3;MAPK1;NCAM1;CSK;ATP6V0E2;CAMK2G;MAPK3;GRIN1;PSMC5;PSMC6;KBTBD6;IL2RB;TEK;KBTBD7,,R-HSA-5653974;R-HSA-109699;R-HSA-109701;R-HSA-165766;R-HSA-109700;R-HSA-5653968;R-HSA-380930;R-HSA-109702;R-HSA-380949;R-HSA-5658438;R-HSA-5675206;R-HSA-5653957;R-HSA-5658435;R-HSA-5672950;R-HSA-5658231;R-HSA-5672948;R-HSA-5675376;R-HSA-5672958;R-HSA-5674366;R-HSA-165162;R-HSA-5672828;R-HSA-5672957;R-HSA-5672954;R-HSA-5672824;R-HSA-165680;R-HSA-380979;R-HSA-162363;R-HSA-110011;R-HSA-5675373;R-HSA-165182;R-HSA-165692;R-HSA-5672980;R-HSA-5674132;R-HSA-5672978;R-HSA-5674130;R-HSA-5674387;R-HSA-5674385;R-HSA-5675417;R-HSA-5672966;R-HSA-74707;R-HSA-5672965;R-HSA-5674373;R-HSA-165718;R-HSA-74711;R-HSA-5674496;R-HSA-5672961;R-HSA-74712;R-HSA-5672972;R-HSA-74715;R-HSA-5672973;R-HSA-5672843;R-HSA-74716;R-HSA-5672969;R-HSA-74718;R-HSA-74723;R-HSA-447074;R-HSA-200421;R-HSA-5653936;R-HSA-377186;R-HSA-74726;R-HSA-5658430;R-HSA-5675198;R-HSA-74730;R-HSA-5686074;R-HSA-74733;R-HSA-5675194;R-HSA-5658424;R-HSA-109807;R-HSA-74734;R-HSA-74737;R-HSA-5674022;R-HSA-74736;R-HSA-5675431;R-HSA-109813;R-HSA-5674018;R-HSA-5252133;R-HSA-5674019;R-HSA-74740;R-HSA-74743;R-HSA-74742;R-HSA-109817;R-HSA-74747;R-HSA-380927;R-HSA-74746;R-HSA-162425;R-HSA-165758;R-HSA-5686315;R-HSA-74748;R-HSA-109823;R-HSA-5675433;R-HSA-109822
R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,53,175,0.01446281,1,1,7,7,7.22E-04,48887,Homo sapiens,DDX49;FCF1;RPL8;RPL9;RPL6;RPS4X;RPLP2;RIOK2;RPL38;UTP14C;RPS9;WDR36;IMP3;RPL23;UBE2E1;RPL13A;CSNK1D;CSNK1E;DIEXF;CIRH1A;NHP2L1;RPL28;UBA52;RPL36A;NOL9;RRP7A;EXOSC6;EXOSC10;RPS15A;BMS1;EP400;RPS3;RPL13;UTP20;RPL15;EXOSC3;RPP14;EXOSC2;NOP14;KRR1;RIOK3;RPL35A;RCL1;RPL27A;TSR1;MPHOSPH10;RPS20;RPL22L1;RPS24;RPS23,,R-HSA-6791223;R-HSA-6791222;R-HSA-6791221;R-HSA-6791219;R-HSA-6791218;R-HSA-6791228;R-HSA-6791227
